representation,corpus,method,seed,problem_id,sample_index,candidate_id,area,power,eff_clk_period,fitness,canonical_netlist_hash,motif_signature_hash
t11_contrast_top64_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob008_comparator_4bit,40,355c82cb-c1ee-47b5-8fac-04bcf46080b2,23.0,0.00137,0.0,0.3090151515151516,,
t11_contrast_weighted_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob008_comparator_4bit,36,047ef392-cf50-4658-99fc-77cd34c7ad8c,34.0,0.00158,0.0,0.0898484848484848,,
t11_contrast_weighted_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob008_comparator_4bit,37,0f4cbc9e-3868-43c0-bbb9-b787120e73c6,33.0,0.00237,0.0,-0.0925,,
t11_contrast_weighted_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob008_comparator_4bit,40,355c82cb-c1ee-47b5-8fac-04bcf46080b2,23.0,0.00137,0.0,0.3090151515151516,,
generation_prefix,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,42,0b995c50-9a1d-465e-a6d9-f594b358ba97,2172.0,0.298,0.0,0.6881421864520456,,
generation_prefix,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,43,54349204-3ffd-4b73-835c-830081890322,2226.0,0.306,0.0,0.6801073105298456,,
generation_prefix,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,44,5a2f8628-d59d-4b3e-8c61-dd79a9c0f221,2108.0,0.294,0.0,0.6950547730829421,,
random,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,42,0b995c50-9a1d-465e-a6d9-f594b358ba97,2172.0,0.298,0.0,0.6881421864520456,,
random,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,43,54349204-3ffd-4b73-835c-830081890322,2226.0,0.306,0.0,0.6801073105298456,,
random,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,44,5a2f8628-d59d-4b3e-8c61-dd79a9c0f221,2108.0,0.294,0.0,0.6950547730829421,,
fitness_top,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,42,0b995c50-9a1d-465e-a6d9-f594b358ba97,2172.0,0.298,0.0,0.6881421864520456,,
fitness_top,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,44,5a2f8628-d59d-4b3e-8c61-dd79a9c0f221,2108.0,0.294,0.0,0.6950547730829421,,
fitness_top,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,47,5240e01b-8006-4d82-8547-ecaa9d0a677d,1603.0,0.262,0.0,0.7498077353006931,,
lexical_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,42,0b995c50-9a1d-465e-a6d9-f594b358ba97,2172.0,0.298,0.0,0.6881421864520456,,
lexical_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,43,54349204-3ffd-4b73-835c-830081890322,2226.0,0.306,0.0,0.6801073105298456,,
lexical_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,46,4aabda9e-116a-4bde-b996-cd7ff7483da4,2665.0,0.356,0.0,0.6219472389894924,,
t11_contrast_top64_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,42,0b995c50-9a1d-465e-a6d9-f594b358ba97,2172.0,0.298,0.0,0.6881421864520456,,
t11_contrast_top64_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,46,4aabda9e-116a-4bde-b996-cd7ff7483da4,2665.0,0.356,0.0,0.6219472389894924,,
t11_contrast_top64_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,47,5240e01b-8006-4d82-8547-ecaa9d0a677d,1603.0,0.262,0.0,0.7498077353006931,,
t11_contrast_weighted_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,42,0b995c50-9a1d-465e-a6d9-f594b358ba97,2172.0,0.298,0.0,0.6881421864520456,,
t11_contrast_weighted_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,46,4aabda9e-116a-4bde-b996-cd7ff7483da4,2665.0,0.356,0.0,0.6219472389894924,,
t11_contrast_weighted_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob009_div_16bit,47,5240e01b-8006-4d82-8547-ecaa9d0a677d,1603.0,0.262,0.0,0.7498077353006931,,
generation_prefix,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,48,76aab9cd-d774-47c8-8593-0b99d87be3f0,1123.0,0.177,1.13,-0.004307464062455,,
generation_prefix,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,49,79097ff4-eab3-458a-b7c3-db6789f61b6d,1159.0,0.129,1.18,0.058935413245758,,
generation_prefix,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,50,7b29c8af-1ad2-45e6-a02f-d7b6fd479b2f,1129.0,0.185,1.03,0.0077336540585179,,
random,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,48,76aab9cd-d774-47c8-8593-0b99d87be3f0,1123.0,0.177,1.13,-0.004307464062455,,
random,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,49,79097ff4-eab3-458a-b7c3-db6789f61b6d,1159.0,0.129,1.18,0.058935413245758,,
random,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,53,bb12dc31-aef1-44aa-9568-0fb5721094c9,1288.0,0.206,1.15,-0.1154500235262485,,
fitness_top,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,49,79097ff4-eab3-458a-b7c3-db6789f61b6d,1159.0,0.129,1.18,0.058935413245758,,
fitness_top,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,50,7b29c8af-1ad2-45e6-a02f-d7b6fd479b2f,1129.0,0.185,1.03,0.0077336540585179,,
fitness_top,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,51,7e10376f-88cf-4f17-8931-2b0bce9b5073,1112.0,0.167,1.15,0.0119100433075024,,
lexical_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,48,76aab9cd-d774-47c8-8593-0b99d87be3f0,1123.0,0.177,1.13,-0.004307464062455,,
lexical_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,52,801fc0e4-e054-49bd-981a-7e01e0060756,1089.0,0.171,1.21,-0.0055332296257886,,
lexical_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,53,bb12dc31-aef1-44aa-9568-0fb5721094c9,1288.0,0.206,1.15,-0.1154500235262485,,
t11_contrast_top64_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,48,76aab9cd-d774-47c8-8593-0b99d87be3f0,1123.0,0.177,1.13,-0.004307464062455,,
t11_contrast_top64_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,52,801fc0e4-e054-49bd-981a-7e01e0060756,1089.0,0.171,1.21,-0.0055332296257886,,
t11_contrast_top64_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,53,bb12dc31-aef1-44aa-9568-0fb5721094c9,1288.0,0.206,1.15,-0.1154500235262485,,
t11_contrast_weighted_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,48,76aab9cd-d774-47c8-8593-0b99d87be3f0,1123.0,0.177,1.13,-0.004307464062455,,
t11_contrast_weighted_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,52,801fc0e4-e054-49bd-981a-7e01e0060756,1089.0,0.171,1.21,-0.0055332296257886,,
t11_contrast_weighted_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob011_multi_16bit,53,bb12dc31-aef1-44aa-9568-0fb5721094c9,1288.0,0.206,1.15,-0.1154500235262485,,
generation_prefix,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,54,1c6f4d2b-246d-4365-a14a-929739c958ef,631.0,0.0895,0.0,-0.0344414228793915,,
generation_prefix,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,55,698ee9ef-59e8-4ac7-926c-dcc8f59ce875,631.0,0.0895,0.0,-0.0344414228793915,,
generation_prefix,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,56,dc1addb8-749a-4429-8685-dea8ee85d8fd,631.0,0.0895,0.0,-0.0344414228793915,,
random,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,56,dc1addb8-749a-4429-8685-dea8ee85d8fd,631.0,0.0895,0.0,-0.0344414228793915,,
random,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,57,59d46079-0f78-4b4c-8067-740e64cd8f3c,631.0,0.0895,0.0,-0.0344414228793915,,
random,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,58,659661eb-6f0a-4601-9a82-1bc0703e77f4,631.0,0.0895,0.0,-0.0344414228793915,,
fitness_top,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,54,1c6f4d2b-246d-4365-a14a-929739c958ef,631.0,0.0895,0.0,-0.0344414228793915,,
fitness_top,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,55,698ee9ef-59e8-4ac7-926c-dcc8f59ce875,631.0,0.0895,0.0,-0.0344414228793915,,
fitness_top,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,56,dc1addb8-749a-4429-8685-dea8ee85d8fd,631.0,0.0895,0.0,-0.0344414228793915,,
lexical_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,54,1c6f4d2b-246d-4365-a14a-929739c958ef,631.0,0.0895,0.0,-0.0344414228793915,,
lexical_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,55,698ee9ef-59e8-4ac7-926c-dcc8f59ce875,631.0,0.0895,0.0,-0.0344414228793915,,
lexical_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,59,782ced89-1eaf-4fce-80cc-76ce1d92714f,631.0,0.0895,0.0,-0.0344414228793915,,
t11_contrast_top64_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,54,1c6f4d2b-246d-4365-a14a-929739c958ef,631.0,0.0895,0.0,-0.0344414228793915,,
t11_contrast_top64_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,55,698ee9ef-59e8-4ac7-926c-dcc8f59ce875,631.0,0.0895,0.0,-0.0344414228793915,,
t11_contrast_top64_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,59,782ced89-1eaf-4fce-80cc-76ce1d92714f,631.0,0.0895,0.0,-0.0344414228793915,,
t11_contrast_weighted_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,54,1c6f4d2b-246d-4365-a14a-929739c958ef,631.0,0.0895,0.0,-0.0344414228793915,,
t11_contrast_weighted_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,55,698ee9ef-59e8-4ac7-926c-dcc8f59ce875,631.0,0.0895,0.0,-0.0344414228793915,,
t11_contrast_weighted_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob012_multi_8bit,59,782ced89-1eaf-4fce-80cc-76ce1d92714f,631.0,0.0895,0.0,-0.0344414228793915,,
generation_prefix,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,60,aa96eb4e-30c5-4b9a-afa1-30d4f8912a67,734.0,0.0832,1.06,0.0,,
generation_prefix,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,61,1c6f30ef-ce7f-44c3-b500-cc5a836e7ecc,733.0,0.122,0.97,0.0,,
generation_prefix,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,62,31fd10c7-7057-45f2-82ea-3375477f87ab,733.0,0.122,0.97,0.0,,
random,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,61,1c6f30ef-ce7f-44c3-b500-cc5a836e7ecc,733.0,0.122,0.97,0.0,,
random,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,62,31fd10c7-7057-45f2-82ea-3375477f87ab,733.0,0.122,0.97,0.0,,
random,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,63,42c3a04c-2892-42e0-9ed7-edd858492680,730.0,0.128,0.95,0.0,,
fitness_top,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,60,aa96eb4e-30c5-4b9a-afa1-30d4f8912a67,734.0,0.0832,1.06,0.0,,
fitness_top,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,61,1c6f30ef-ce7f-44c3-b500-cc5a836e7ecc,733.0,0.122,0.97,0.0,,
fitness_top,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,62,31fd10c7-7057-45f2-82ea-3375477f87ab,733.0,0.122,0.97,0.0,,
lexical_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,60,aa96eb4e-30c5-4b9a-afa1-30d4f8912a67,734.0,0.0832,1.06,0.0,,
lexical_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,63,42c3a04c-2892-42e0-9ed7-edd858492680,730.0,0.128,0.95,0.0,,
lexical_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,65,86179e4c-7792-4680-b962-a3efde1d8fab,922.0,0.094,0.73,0.0,,
t11_contrast_top64_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,60,aa96eb4e-30c5-4b9a-afa1-30d4f8912a67,734.0,0.0832,1.06,0.0,,
t11_contrast_top64_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,63,42c3a04c-2892-42e0-9ed7-edd858492680,730.0,0.128,0.95,0.0,,
t11_contrast_top64_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,65,86179e4c-7792-4680-b962-a3efde1d8fab,922.0,0.094,0.73,0.0,,
t11_contrast_weighted_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,60,aa96eb4e-30c5-4b9a-afa1-30d4f8912a67,734.0,0.0832,1.06,0.0,,
t11_contrast_weighted_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,63,42c3a04c-2892-42e0-9ed7-edd858492680,730.0,0.128,0.95,0.0,,
t11_contrast_weighted_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob013_multi_booth_8bit,65,86179e4c-7792-4680-b962-a3efde1d8fab,922.0,0.094,0.73,0.0,,
generation_prefix,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,66,6be6303d-95de-4036-b094-a72cc3555a76,1134.0,0.189,0.56,-0.3149155821815932,,
generation_prefix,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,67,0fe929e8-a465-47b1-8ea9-4e920112872a,1481.0,0.222,0.95,-0.7139738105030702,,
generation_prefix,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,68,f9bb8b9d-f384-4a67-8d67-25de37cbcef9,608.0,0.0889,1.04,0.0404404751742622,,
random,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,67,0fe929e8-a465-47b1-8ea9-4e920112872a,1481.0,0.222,0.95,-0.7139738105030702,,
random,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,69,1f4aeef3-c04f-4e85-bc5f-effcffa6150e,1135.0,0.189,0.56,-0.3152557182360151,,
random,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,70,4cc21d3e-b420-418d-94a0-3b784c77ae79,767.0,0.102,1.05,-0.0663327757090124,,
fitness_top,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,68,f9bb8b9d-f384-4a67-8d67-25de37cbcef9,608.0,0.0889,1.04,0.0404404751742622,,
fitness_top,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,70,4cc21d3e-b420-418d-94a0-3b784c77ae79,767.0,0.102,1.05,-0.0663327757090124,,
fitness_top,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,71,dc094557-4196-420c-87b1-ef5bc0fb44e1,868.0,0.12,0.79,-0.0618106050611889,,
lexical_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,66,6be6303d-95de-4036-b094-a72cc3555a76,1134.0,0.189,0.56,-0.3149155821815932,,
lexical_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,67,0fe929e8-a465-47b1-8ea9-4e920112872a,1481.0,0.222,0.95,-0.7139738105030702,,
lexical_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,68,f9bb8b9d-f384-4a67-8d67-25de37cbcef9,608.0,0.0889,1.04,0.0404404751742622,,
t11_contrast_top64_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,66,6be6303d-95de-4036-b094-a72cc3555a76,1134.0,0.189,0.56,-0.3149155821815932,,
t11_contrast_top64_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,67,0fe929e8-a465-47b1-8ea9-4e920112872a,1481.0,0.222,0.95,-0.7139738105030702,,
t11_contrast_top64_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,71,dc094557-4196-420c-87b1-ef5bc0fb44e1,868.0,0.12,0.79,-0.0618106050611889,,
t11_contrast_weighted_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,66,6be6303d-95de-4036-b094-a72cc3555a76,1134.0,0.189,0.56,-0.3149155821815932,,
t11_contrast_weighted_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,67,0fe929e8-a465-47b1-8ea9-4e920112872a,1481.0,0.222,0.95,-0.7139738105030702,,
t11_contrast_weighted_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob015_multi_pipe_8bit,71,dc094557-4196-420c-87b1-ef5bc0fb44e1,868.0,0.12,0.79,-0.0618106050611889,,
generation_prefix,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,72,e7a3bade-8672-4d2c-8455-eeb0c27a7c98,5463.0,0.86,1.56,0.0,,
generation_prefix,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,73,34f03c04-5a3e-4883-a96a-bb7847840ef3,5290.0,0.119,1.65,0.0,,
generation_prefix,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,74,4e910484-4b94-45a8-8777-fc11eecf4df1,5651.0,0.161,1.54,0.0,,
random,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,75,d357a633-3365-4085-a4ed-7dfb1a4fffa6,5256.0,0.12,1.62,0.0,,
random,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,76,d49ec588-e8dc-49f9-bf5d-013047f1c8ec,5230.0,0.849,1.55,0.0,,
random,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,77,479a8286-e28a-4f67-be3c-b520a04242a7,5209.0,0.407,1.55,0.0,,
fitness_top,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,72,e7a3bade-8672-4d2c-8455-eeb0c27a7c98,5463.0,0.86,1.56,0.0,,
fitness_top,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,73,34f03c04-5a3e-4883-a96a-bb7847840ef3,5290.0,0.119,1.65,0.0,,
fitness_top,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,74,4e910484-4b94-45a8-8777-fc11eecf4df1,5651.0,0.161,1.54,0.0,,
lexical_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,72,e7a3bade-8672-4d2c-8455-eeb0c27a7c98,5463.0,0.86,1.56,0.0,,
lexical_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,75,d357a633-3365-4085-a4ed-7dfb1a4fffa6,5256.0,0.12,1.62,0.0,,
lexical_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,77,479a8286-e28a-4f67-be3c-b520a04242a7,5209.0,0.407,1.55,0.0,,
t11_contrast_top64_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,72,e7a3bade-8672-4d2c-8455-eeb0c27a7c98,5463.0,0.86,1.56,0.0,,
t11_contrast_top64_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,74,4e910484-4b94-45a8-8777-fc11eecf4df1,5651.0,0.161,1.54,0.0,,
t11_contrast_top64_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,77,479a8286-e28a-4f67-be3c-b520a04242a7,5209.0,0.407,1.55,0.0,,
t11_contrast_weighted_farthest,aspdac2026_release,classic_revolution,0,aspdac2026/deepseek_clean_results/RTLLM/Prob018_float_multi,72,e7a3bade-8672-4d2c-8455-eeb0c27a7c98,5463.0,0.86,1.56,0.0,,
